date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise_hhmm,sunrise_unixtime,sunrise_f,sunset_hhmm,sunset_unixtime,sunset_f,daylight,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2024-12-31,-3.9,-7.93,-7.7,-11.5,,-21,89,84.3,81.5,74,-5.7,-10.2,-9.4,-13.2,29,19.38,21,13,35,31,101.91,101.74,101.77,101.63,98.87,98.72,98.75,98.62,24100,13779.2,12650,1200,2,1.1,1.5,1,25.7,0,0,0,0,0.2,,,6,08:27:00,1735655220,8.45,16:38:00,1735684680,16.63,8.18,,,-7,-7,-12,-11,4,,,,,8,7.5,5.5,3,,,,
2024-12-30,-3.3,-5.13,-5.9,-8.5,,-15,99,96,96,93,-4.3,-5.7,-6.5,-8.7,20,12.42,11.5,3,,,101.64,101.31,101.26,100.89,98.63,98.31,98.27,97.92,24100,9945.8,12250,400,3,2,2,1,23.9,0,0,0,0,0,,,6,08:27:00,1735568820,8.45,16:37:00,1735598220,16.62,8.17,,,-3,-3,-9,-9,4,,,,,8,7.3,6.5,5,,,,
2024-12-29,-1.4,-5.8,-5.75,-10.1,,-16,98,94.5,91,84,-2.7,-6.5,-6.7,-10.7,14,7.17,7,0,,,101.18,101.03,101.03,100.88,98.17,98.04,98.03,97.89,24100,19200,12450,800,2,1.3,1.5,1,23.8,0,0,0,0,0,,,6,08:27:00,1735482420,8.45,16:36:00,1735511760,16.6,8.15,,,-3,-3,-13,-7,7,,,,,8,4.4,4,0,,,,
2024-12-28,1.3,-1.12,-2.8,-6.9,,-12,100,88.1,87,74,0.7,-2.9,-3.3,-7.3,28,17.33,14,0,35,18,101.04,100.62,100.65,100.27,98.06,97.67,97.7,97.35,24100,20070.8,12450,800,2,1.2,1.5,1,20.8,0,0,0,0,0,,,7,08:27:00,1735396020,8.45,16:35:00,1735425300,16.58,8.13,,,-1,-1,-9,-8,10,,,,,8,3.1,4,0,,,,
2024-12-27,1.9,0.89,0.44,-1,,-7,100,97.9,97.5,95,1.7,0.6,0.2,-1.4,29,21.88,21,13,37,18,100.81,100.43,100.5,100.19,97.86,97.49,97.56,97.26,19300,7650,9950,600,2,1.9,1.6,1.1,17.6,0,0,0,0,0.1,,,8,08:26:00,1735309560,8.43,16:34:00,1735338840,16.57,8.13,,,2,2,-3,-3,1,,,,,8,8,8,8,,,,
2024-12-26,0.2,-0.78,-1.09,-2.4,,-9,98,94.2,93.5,89,-0.5,-1.6,-1.8,-3,40,32.54,32.5,25,46,18,100.98,100.85,100.85,100.72,98.02,97.89,97.89,97.77,19300,11470.8,12050,4800,2,2,2,2,19.1,0,0,0,0,0,,,9,08:26:00,1735223160,8.43,16:33:00,1735252380,16.55,8.12,1,1,-1,0,-6,-6,4,,,,,8,7.9,7.5,7,,,,
2024-12-25,-0.6,-2.75,-3.5,-6.4,,-14,96,94.1,94,92,-1.3,-3.5,-3.6,-6,57,40.17,43,29,56,17,101.74,101.41,101.39,101.04,98.72,98.41,98.39,98.07,9700,7679.2,7250,4800,2,2,2,2,21.5,0,0,0,0,0,,,9,08:26:00,1735136760,8.43,16:32:00,1735165920,16.53,8.1,1,1,-1,-1,-3,-3,5,,,,,8,6.8,4.5,1,,,,
2024-12-24,-5.9,-8.07,-8.15,-10.4,,-21,95,92.1,91,87,-6.7,-9.1,-9.1,-11.4,46,32.25,33.5,21,40,18,102.32,101.93,102.03,101.74,99.26,98.89,98.99,98.72,24100,14745.8,15250,6400,3,2,2.5,2,26.1,0,0,0,0,0,,,9,08:26:00,1735050360,8.43,16:32:00,1735079520,16.53,8.1,1,1,-1,-1,-9,-6,7,,,,,8,4.2,4.5,1,,,,
2024-12-23,-8.1,-8.91,-9.19,-10.3,,-20,94,93.1,93,92,-9,-9.8,-10.2,-11.3,34,14.75,19,4,40,17,102.53,102.37,102.29,102.06,99.47,99.32,99.24,99.02,24100,8495.8,12550,1000,3,1.9,2.2,1.4,27.2,0,0,0,0,0.1,,,9,08:25:00,1734963900,8.42,16:31:00,1734993060,16.52,8.1,,,-8,-8,-10,-8,5,,,,,8,7.2,4.5,1,,,,
2024-12-22,-7.4,-8.36,-8.44,-9.5,,-15,96,90.8,90.5,85,-8.9,-9.6,-9.7,-10.5,20,10.12,10,0,,,102.04,101.79,101.83,101.62,99,98.75,98.8,98.6,24100,12216.7,12550,1000,3,2.7,2.5,2,26.4,0,0,0,0,0.1,,,9,08:25:00,1734877500,8.42,16:30:00,1734906600,16.5,8.08,1,1,-7,-7,-10,-10,5,,,,,8,8,8,8,,,,
2024-12-21,-7.9,-11.8,-13.85,-19.8,,-30,94,79.2,79.5,65,-9.3,-14.8,-15.4,-21.6,35,25.08,25.5,16,36,18,103.43,102.56,102.67,101.9,100.27,99.46,99.56,98.86,24100,18654.2,14050,4000,2.4,1.9,2,1.6,31.9,0,0,0,0,0,,,9,08:24:00,1734791040,8.4,16:30:00,1734820200,16.5,8.1,1,1,-11,-11,-14,-11,5,,,,,8,7.9,7.5,7,,,,
2024-12-20,-17.8,-21.95,-22.2,-26.6,,-34,83,80.1,78.5,74,-21.9,-24.5,-24.6,-27.2,18,9.12,9,0,,,103.94,103.77,103.72,103.49,100.74,100.58,100.53,100.32,24100,23633.3,18500,12900,3.5,2.5,2.5,1.5,40.2,0,0,0,0,0,,,8,08:24:00,1734704640,8.4,16:29:00,1734733740,16.48,8.08,1,1,-18,-18,-24,-22,6,,,,,8,2.6,4,0,,,,
2024-12-19,-14.5,-16.36,-18.55,-22.6,,-33,82,75.2,75.5,69,-17.8,-19.8,-21.4,-24.9,36,20.83,23,10,40,6,103.78,103.14,103.14,102.51,100.61,100.01,100,99.39,24100,18075,13650,3200,2,1.5,1.6,1.3,36.5,0,0,0,0,0.2,,,8,08:23:00,1734618180,8.38,16:29:00,1734647340,16.48,8.1,,,-14,-14,-28,-24,6,,,,,8,6,4,0,,,,
2024-12-18,-13.1,-20.05,-19.35,-25.6,,-35,84,75,74.5,65,-18.5,-23.4,-22.9,-27.3,31,12.29,15.5,0,40,34,103.68,103.31,103.15,102.63,100.53,100.17,100.01,99.5,24100,23700,21700,19300,2.4,1.7,1.8,1.3,37.4,0,0,0,0,0,,,7,08:23:00,1734531780,8.38,16:28:00,1734560880,16.47,8.08,1,1,-21,-21,-22,-21,10,,,,,8,3.3,4,0,,,,
2024-12-17,-8.7,-9.65,-10.89,-13.1,,-23,89,81.7,82,75,-10.9,-12.2,-13.8,-16.7,29,15.29,18,7,40,33,103.27,102.67,102.65,102.04,100.17,99.61,99.59,99.02,24100,19633.3,18500,12900,3,1.5,2.1,1.2,28.9,0,0,0,0,0,,,9,08:22:00,1734445320,8.37,16:28:00,1734474480,16.47,8.1,,,-9,-9,-24,-23,5,,,,,8,7.8,6.5,5,,,,
2024-12-16,0.2,-3.7,-4.45,-9.1,,-19,100,93.1,91,82,0.1,-4.7,-5.7,-11.4,47,24.83,23.5,0,40,31,101.98,100.95,101.19,100.39,98.96,97.99,98.2,97.45,24100,8837.5,12550,1000,2,1.1,1.5,1,22.4,0,0,0,0,1.7,,,3,08:21:00,1734358860,8.35,16:28:00,1734388080,16.47,8.12,,,-4,-3,-12,-12,3,,,,,8,8,8,8,,,,
2024-12-15,0.5,-1.59,-2.04,-4.6,,-12,100,97.5,96.5,93,0.3,-1.9,-2.5,-5.4,28,18.17,14,0,37,18,101.91,101.23,101.23,100.54,98.89,98.24,98.24,97.6,9700,4104.2,5850,2000,3,2.1,2,1,20,0,0,0,0,1.3,,,4,08:21:00,1734272460,8.35,16:28:00,1734301680,16.47,8.12,,,-2,-2,-4,-3,1,,,,,8,8,7.5,7,,,,
2024-12-14,-4.6,-6.83,-7.45,-10.3,,-20,93,82,81,69,-5.5,-9.5,-10.1,-14.6,38,31.79,32,26,48,18,102.76,102.38,102.36,101.96,99.67,99.32,99.31,98.94,24100,18425,15250,6400,3,2.1,2.2,1.5,25.4,0,0,0,0,0,,,1,08:20:00,1734186000,8.33,16:27:00,1734215220,16.45,8.12,1,1,-6,-6,-6,-6,5,,,,,8,7.5,5.5,3,,,,
2024-12-13,-9.6,-17.3,-18.3,-27,,-38,79,72.1,72,65,-14.3,-21.2,-22.1,-29.8,36,26.29,24,12,49,17,103.46,103.11,103.11,102.75,100.25,99.95,99.94,99.64,24100,24100,24100,24100,2.3,1.8,1.8,1.4,36.3,0,0,0,0,,,,5,08:19:00,1734099540,8.32,16:27:00,1734128820,16.45,8.13,1,1,-13,-13,-13,-12,5,,,,,8,3.1,4,0,,,,
2024-12-12,-21.5,-27,-27.25,-33,,-43,80,75.9,74.5,69,-25.9,-30.1,-30.7,-35.5,18,12.21,12.5,7,,,103.49,103.25,103.21,102.93,100.28,100.02,99.99,99.71,24100,24100,24100,24100,3,2.2,2.3,1.6,45.2,0,0,0,0,0,,,5,08:18:00,1734013080,8.3,16:27:00,1734042420,16.45,8.15,1,1,-25,-25,-33,-32,11,,,,,6,1.9,3,0,,,,
2024-12-11,-24.7,-27.94,-28.4,-32.1,,-43,78,73.2,72,66,-28.3,-31.4,-31.1,-34,26,17.92,16,6,,,102.92,102.75,102.69,102.47,99.7,99.56,99.52,99.35,24100,24100,24100,24100,2.2,1.4,1.8,1.3,46.4,0,0,0,0,0,,,7,08:17:00,1733926620,8.28,16:27:00,1733956020,16.45,8.17,,,-23,-20,-33,-28,10,,,,,3,0.6,1.5,0,,,,
2024-12-10,-8.6,-12.69,-17.5,-26.4,,-38,93,85,83.5,74,-10.5,-14.7,-19.9,-29.4,45,15.96,22.5,0,49,33,102.45,101.95,102.11,101.76,99.33,98.89,99.03,98.72,24100,11341.7,12650,1200,1.8,1.3,1.4,1,35.5,0,0,0,0,1.2,,,2,08:16:00,1733840160,8.27,16:27:00,1733869620,16.45,8.18,,,-8,-8,-26,-26,5,,,,,8,5.9,4.5,1,,,,
2024-12-09,-5.5,-8.71,-8.4,-11.3,,-22,93,85,85.5,78,-6.8,-10.8,-10.5,-14.2,42,29.75,29,16,39,33,101.91,101.26,101.09,100.26,98.86,98.25,98.08,97.31,24100,15216.7,13650,3200,1.1,1,1.1,1,26.4,0,0,0,0,0,,,6,08:15:00,1733753700,8.25,16:27:00,1733783220,16.45,8.2,,,-9,-8,-14,-14,6,,,,,8,7.5,6.5,5,,,,
2024-12-08,0.7,-2.44,-2.4,-5.5,,-14,98,93.6,93,88,-0.5,-3.3,-3.5,-6.5,32,18.33,19.5,7,45,3,100.72,100.35,100.39,100.07,97.77,97.4,97.44,97.12,24100,10908.3,12550,1000,1,1,1,1,20.4,0,0,0,0,8.3,,,,08:14:00,1733667240,8.23,16:27:00,1733696820,16.45,8.22,,,1,1,-9,-9,0,,,,,8,6.8,4.5,1,,,,
2024-12-07,3.8,0.92,0.54,-2.7,,-7,98,89.2,88.5,79,0.9,-0.7,-0.8,-2.5,26,16.21,17.5,9,33,33,100.56,100.26,100.29,100.02,97.63,97.32,97.36,97.08,24100,22433.3,18500,12900,5,1.8,3,1.1,17.5,0,0,0,0,0,,,1,08:13:00,1733580780,8.22,16:27:00,1733610420,16.45,8.23,1,1,4,4,-3,-3,9,,,,,8,7.2,6,4,,,,
2024-12-06,-2.6,-6.08,-5.2,-7.8,,-14,99,89.2,90,81,-2.9,-7.6,-6.4,-9.9,30,15.83,15,0,31,19,102.18,101.72,101.4,100.63,99.14,98.69,98.4,97.66,24100,16812.5,12450,800,2,1.7,1.6,1.3,23.2,0,0,0,0,0,,,1,08:12:00,1733494320,8.2,16:28:00,1733524080,16.47,8.27,1,1,-5,-5,-8,-4,5,,,,,8,7.7,5,2,,,,
2024-12-05,-6.7,-14.38,-13.8,-20.9,,-28,86,80.5,80.5,75,-9.8,-17.1,-16.2,-22.7,35,20.54,20,5,51,20,103.62,102.92,102.73,101.83,100.47,99.8,99.62,98.78,24100,23500,21700,19300,1.9,1.3,1.5,1.1,31.8,0,0,0,0,0,,,1,08:11:00,1733407860,8.18,16:28:00,1733437680,16.47,8.28,1,1,-12,-12,-12,-8,6,,,,,8,7.1,5.5,3,,,,
2024-12-04,-6.2,-13.87,-11.25,-16.3,,-30,86,72.8,75,64,-11.5,-17.8,-16.1,-20.8,61,44.5,41,21,54,32,103.47,102.13,102.23,100.98,100.34,99.07,99.16,97.98,24100,20858.3,12450,800,1.2,1.2,1.1,1.1,29.2,0,0,0,0,0,,,1,08:10:00,1733321400,8.17,16:28:00,1733351280,16.47,8.3,1,1,-14,-13,-19,-19,10,,,,,8,5.8,4.5,1,,,,
2024-12-03,-1.6,-7.82,-7.6,-13.6,,-23,95,85.8,87.5,80,-2.5,-9.8,-9.3,-16.1,45,28.42,27.5,10,55,33,102.99,101.45,101.84,100.7,99.89,98.42,98.8,97.71,24100,12133.3,12650,1200,2,1.5,1.6,1.2,25.6,0,0,0,0,0.9,,,2,08:08:00,1733234880,8.13,16:29:00,1733264940,16.48,8.35,,,-4,-4,-15,-15,4,,,,,8,7.7,6.5,5,,,,
2024-12-02,-9.2,-13.83,-13.8,-18.4,,-25,90,83.4,83,76,-12.3,-16.1,-15.8,-19.4,24,13.33,12,0,36,36,104,103.73,103.56,103.12,100.87,100.6,100.44,100.01,24100,23500,16900,9700,2.2,1.3,1.6,1,31.8,0,0,0,0,0,,,2,08:07:00,1733148420,8.12,16:29:00,1733178540,16.48,8.37,1,1,-13,-13,-14,-14,10,,,,,8,5.1,4,0,,,,
2024-12-01,-8.9,-10.74,-12.1,-15.3,,-20,93,89.7,89,85,-10.5,-12.1,-12.8,-15,24,14.46,15.5,7,,,103.5,103.17,103.19,102.89,100.41,100.08,100.1,99.79,24100,12008.3,12850,1600,1.2,1,1.1,1,30.1,0,0,0,0,0.6,,,1,08:06:00,1733061960,8.1,16:30:00,1733092200,16.5,8.4,,,-10,-10,-13,-13,5,,,,,8,7.7,7,6,,,,
2024-11-30,-12,-15.8,-16.6,-21.2,,-31,92,83.3,85.5,79,-13.1,-18,-18.2,-23.4,28,20.79,21.5,15,31,30,102.91,102.75,102.77,102.63,99.81,99.62,99.66,99.51,24100,15712.5,13050,2000,1.3,1.2,1.2,1.1,34.6,0,0,0,0,0,,,1,08:05:00,1732975500,8.08,16:30:00,1733005800,16.5,8.42,1,1,-10,-10,-15,-13,8,,,,,8,6.2,5,2,,,,
2024-11-29,-12.5,-16.21,-16.45,-20.4,,-32,80,77,75.5,71,-15.7,-19.4,-19.4,-23.1,31,24.29,23,15,31,32,102.89,102.8,102.79,102.69,99.78,99.7,99.69,99.61,24100,17675,14450,4800,1.4,1.3,1.3,1.2,34.5,0,0,0,0,0,,,1,08:03:00,1732888980,8.05,16:31:00,1732919460,16.52,8.47,1,1,-12,-12,-23,-19,7,,,,,8,5,4.5,1,,,,
2024-11-28,-8.7,-10.76,-10.64,-12.6,,-23,91,81.3,81.5,72,-10.4,-13.4,-13.4,-16.4,35,25.5,22,9,39,32,102.68,102.38,102.37,102.06,99.6,99.32,99.31,99.02,24100,11775,13650,3200,2,1.3,1.6,1.2,28.6,0,0,0,0,0.3,,,1,08:02:00,1732802520,8.03,16:31:00,1732833060,16.52,8.48,,,-11,-11,-14,-14,5,,,,,8,7.7,6,4,,,,
2024-11-27,-5.9,-7.28,-7.35,-8.8,,-14,97,91.2,90,83,-7.5,-8.5,-8.8,-10.2,16,11.92,11.5,7,,,102.17,102.11,102.11,102.06,99.14,99.07,99.08,99.03,24100,18779.2,13650,3200,1.3,1.1,1.1,1,25.4,0,0,0,0,0.2,,,2,08:01:00,1732716060,8.02,16:32:00,1732746720,16.53,8.52,1,1,-6,-6,-13,-12,5,,,,,8,7.8,7.5,7,,,,
2024-11-26,-5.7,-7.07,-7.05,-8.4,,-16,96,93.6,93,90,-6.6,-7.9,-7.8,-9,30,19.04,19.5,9,40,30,102.16,102.1,102.1,102.03,99.13,99.07,99.06,99,24100,14237.5,14050,4000,1.4,1.2,1.2,1,25.1,0,0,0,0,0,,,2,07:59:00,1732629540,7.98,16:33:00,1732660380,16.55,8.57,1,1,-6,-6,-11,-9,5,,,,,8,7.8,7.5,7,,,,
2024-11-25,-6,-9.1,-8.9,-11.8,,-19,92,86.3,86,80,-7.5,-11,-10.7,-13.8,32,21.04,21,10,40,31,102.1,102,102,101.9,99.04,98.96,98.96,98.88,24100,13483.3,13250,2400,2,1.4,1.6,1.1,26.9,0,0,0,0,0.9,,,,07:58:00,1732543080,7.97,16:34:00,1732574040,16.57,8.6,,,-4,-4,-11,-9,5,,,,,8,7.2,4.5,1,,,,
2024-11-24,-2.5,-4.23,-4.45,-6.4,,-13,92,88.2,86,80,-4.2,-5.9,-6.8,-9.3,19,13.42,13,7,33,7,101.9,101.75,101.78,101.65,98.89,98.74,98.77,98.65,24100,22433.3,16100,8100,2,1,1.5,1,22.4,0,0,0,0,0.2,,,,07:56:00,1732456560,7.93,16:34:00,1732487640,16.57,8.63,,,-3,-3,-9,-9,0,,,,,8,8,8,8,,,,
2024-11-23,-5.9,-7.53,-7.6,-9.3,,-15,89,84.5,84.5,80,-7.7,-9.7,-9.2,-10.8,19,10.54,9.5,0,30,32,102.31,102.14,102.09,101.87,99.27,99.1,99.05,98.84,24100,23300,19300,14500,2,1.2,1.5,1,25.6,0,0,0,0,0.1,,,,07:55:00,1732370100,7.92,16:35:00,1732401300,16.58,8.67,1,1,-6,-6,-10,-6,2,,,,,8,7.8,6.5,5,,,,
2024-11-22,-4,-5.77,-6.65,-9.3,,-15,97,87.7,88.5,80,-5.2,-7.5,-7.5,-9.7,19,11.08,11.5,4,,,102.6,102.36,102.38,102.16,99.57,99.33,99.35,99.13,24100,22491.7,14450,4800,2,1.4,1.5,1,24.6,0,0,0,0,0.1,,,,07:53:00,1732283580,7.88,16:36:00,1732314960,16.6,8.72,1,1,-3,-3,-12,-9,2,,,,,8,7.1,4.5,1,,,,
2024-11-21,-0.7,-3.13,-3,-5.3,,-11,94,90,90.5,87,-2.2,-4.5,-4.5,-6.9,28,20.83,18.5,9,31,31,102.67,102.43,102.33,102,99.64,99.42,99.33,99.02,24100,23833.3,23300,22500,1,1,1,1,21,0,0,0,0,0,,,,07:52:00,1732197120,7.87,16:37:00,1732228620,16.62,8.75,1,1,-2,-2,-9,-9,4,,,,,8,8,8,8,,,,
2024-11-20,3,0.97,1.1,-0.8,,-7,100,94.3,91.5,83,1.6,0.2,-0.2,-2.1,36,20.79,18,0,44,31,101.9,100.42,100.44,98.97,98.92,97.49,97.5,96.09,24100,17808.3,14450,4800,1,1,1,1,16.9,0,0,0,0,4.9,,,,07:50:00,1732110600,7.83,16:38:00,1732142280,16.63,8.8,1,1,2,2,-5,-4,2,,,,,8,7.9,7.5,7,,,,
2024-11-19,5.5,4,3.45,1.4,,,100,97.2,94.5,89,5.5,3.6,3.5,1.4,29,18.58,20,11,31,3,99.96,99.12,99.31,98.67,97.06,96.25,96.43,95.81,24100,9983.3,13650,3200,2,1,1.5,1,14.6,0,0,0,0,25.6,,,,07:49:00,1732024140,7.82,16:39:00,1732055940,16.65,8.83,,,3,3,-2,-2,0,,,,,8,8,8,8,,,,
2024-11-18,5.7,1.98,1.15,-3.4,,-8,95,86,84.5,74,2.4,-0.2,-0.8,-4,19,13.71,14,9,,,100.57,100.39,100.31,100.04,97.63,97.46,97.38,97.14,24100,24100,24100,24100,5,1.9,3,1,16.9,0,0,0,0,0,,,,07:47:00,1731937620,7.78,16:40:00,1731969600,16.67,8.88,1,1,5,5,3,3,6,,,,,8,4.7,4,0,,,,
2024-11-17,5.8,1.39,2.25,-1.3,,-5,100,93.8,93,86,5,0.5,1.7,-1.6,35,21.71,22,9,46,29,100.4,100.1,99.92,99.45,97.46,97.19,97.01,96.57,24100,19850,14050,4000,2,1.4,1.5,1,15.8,0,0,0,0,3.7,,,,07:46:00,1731851160,7.77,16:41:00,1731883260,16.68,8.92,,,3,3,-3,-2,3,,,,,8,6,4,0,,,,
2024-11-16,6.6,4.75,4.05,1.5,,,100,92.9,92,84,5.8,3.7,3.6,1.5,24,14.62,14.5,5,29,11,101.36,100.32,100.42,99.47,98.42,97.41,97.51,96.6,24100,17691.7,14450,4800,2,1.8,1.5,1,13.9,0,0,0,0,2.9,,,,07:44:00,1731764640,7.73,16:42:00,1731796920,16.7,8.97,1,1,7,7,0,0,0,,,,,8,7.9,7.5,7,,,,
2024-11-15,8.7,3.46,4.34,0,,,100,88.2,83.5,67,3,1.6,1.5,0,33,15.25,18.5,4,42,19,101.51,101.38,101.33,101.14,98.55,98.43,98.38,98.2,24100,17870.8,12450,800,5,2.1,3,1,13.7,0,0,0,0,0,,,,07:42:00,1731678120,7.7,16:44:00,1731710640,16.73,9.03,1,1,8,8,1,2,11,,,,,8,4.9,4.5,1,,,,
2024-11-14,5.8,4.08,3.84,1.9,,,100,96.2,95,90,4.4,3.5,3.6,2.9,27,15.79,15.5,4,31,14,101.61,101.46,101.39,101.18,98.65,98.51,98.44,98.24,24100,13675,12150,200,2,1.3,1.5,1,14.2,0,0,0,0,0,,,,07:41:00,1731591660,7.68,16:45:00,1731624300,16.75,9.07,1,1,6,6,1,1,0,,,,,8,7.4,4.5,1,,,,
2024-11-13,6.8,4.06,2.2,-2.4,,-6,100,90.8,86,72,5,2.6,1.3,-2.4,31,11.79,15.5,0,47,17,101.58,101.2,101.23,100.88,98.62,98.27,98.3,97.97,24100,15816.7,12150,200,3,1.8,2,1,15.8,0,0,0,0,0.3,,,,07:39:00,1731505140,7.65,16:46:00,1731537960,16.77,9.12,1,1,8,8,0,0,2,,,,,8,6.6,4.5,1,,,,
2024-11-12,7.9,4.95,4.2,0.5,,,71,64.7,65,59,0.8,-1.2,-1.2,-3.3,54,40.96,42,30,72,17,101.87,101.23,101.38,100.89,98.9,98.29,98.44,97.97,24100,24100,24100,24100,1.4,1.1,1.2,1,13.8,0,0,0,0,0,,,,07:38:00,1731418680,7.63,16:47:00,1731451620,16.78,9.15,1,1,7,7,4,4,6,,,,,8,6.5,4,0,,,,
2024-11-11,4.2,0.81,1.2,-1.8,,-6,95,80.7,79,63,-0.4,-2.2,-1.8,-3.2,31,16.54,17,3,33,16,102.57,102.25,102.19,101.82,99.58,99.26,99.23,98.87,24100,23633.3,18500,12900,1.5,1.2,1.2,1,16.8,0,0,0,0,0,,,,07:36:00,1731332160,7.6,16:49:00,1731365340,16.82,9.22,1,1,4,4,-2,-1,10,,,,,8,5.9,4,0,,,,
2024-11-10,10,2.25,3.7,-2.6,,-5,100,92.5,91.5,83,5.8,1.1,1.9,-2,46,20.58,23,0,52,35,101.67,100.83,100.99,100.32,98.72,97.9,98.07,97.41,24100,16233.3,12150,200,3,1.9,2,1,14.3,0,0,0,0,0,,,,07:34:00,1731245640,7.57,16:50:00,1731279000,16.83,9.27,1,1,9,9,-1,-1,6,,,,,8,5.7,4,0,,,,
2024-11-09,12.7,6.03,6.44,0.2,,,98,80,79,60,6.2,2.7,2.6,-1,35,23.04,19.5,4,40,20,101.77,101.17,101.33,100.89,98.83,98.24,98.41,97.98,24100,23700,21700,19300,3,1.7,2,1.1,11.6,0,1.4,0,0,0,,,,07:33:00,1731159180,7.55,16:52:00,1731192720,16.87,9.32,1,1,14,14,-1,-1,12,,,,,8,3.1,4,0,,,,
2024-11-08,9.6,3.04,2.84,-3.9,,-7,100,74.9,76,52,1,-1.4,-1.4,-3.9,28,15.79,15.5,3,32,18,102.73,102.43,102.32,101.9,99.73,99.45,99.34,98.95,24100,24100,24100,24100,3.3,1.8,2.2,1.1,15.2,0,0,0,0,0,,,,07:31:00,1731072660,7.52,16:53:00,1731106380,16.88,9.37,2,2,9,9,0,3,13,,,,,2,0.7,1,0,,,,
2024-11-07,11.9,3.48,5.5,-0.9,,-7,94,77.6,75.5,57,3.7,-0.2,0.4,-2.9,39,21.96,21,3,42,23,102.13,101.66,101.69,101.25,99.17,98.7,98.74,98.31,24100,24100,24100,24100,2,1.4,1.5,1,12.5,0,0.5,0,0,0,,,,07:29:00,1730986140,7.48,16:55:00,1731020100,16.92,9.43,2,2,10,10,-3,-3,12,,,,,5,2,2.5,0,,,,
2024-11-06,3.8,0.66,-0.75,-5.3,,-8,100,92.6,90,80,1.9,-0.5,-1.5,-4.9,20,11.33,10,0,31,26,102.21,102.05,101.94,101.66,99.22,99.06,98.95,98.68,24100,14375,12150,200,4,2,2.6,1.2,18.8,0,0,0,0,0,,,,07:28:00,1730899680,7.47,16:56:00,1730933760,16.93,9.47,1,1,3,3,-3,-3,8,,,,,8,6.2,4,0,,,,
2024-11-05,4.5,0.08,-0.1,-4.7,,-8,100,92.4,89.5,79,1.5,-1,-1.7,-4.9,23,11.12,11.5,0,32,17,101.6,101.05,101.23,100.86,98.62,98.09,98.27,97.92,24100,14904.2,12050,0,5,2.5,3.5,2,18.1,0,0,0,0,0,,,,07:26:00,1730813160,7.43,16:58:00,1730847480,16.97,9.53,1,1,6,6,-3,-1,13,,,,,7,1,3.5,0,,,,
2024-11-04,7,4.74,2.9,-1.2,,-5,100,93.2,89,78,6.8,3.7,2.8,-1.1,33,16.04,18,3,31,30,100.9,100.71,100.67,100.44,97.98,97.8,97.76,97.54,24100,17470.8,14450,4800,2,1.5,1.5,1,15.1,0,0,0,0,7.2,,,,07:24:00,1730726640,7.4,16:59:00,1730761140,16.98,9.58,1,1,6,7,-5,-4,4,,,,,8,5.5,4,0,,,,
2024-11-03,9.2,6.75,6.6,4,,,99,92.5,90.5,82,7.6,5.6,4.8,2,32,20.56,20.5,9,35,16,101.66,101.03,101.1,100.54,98.72,98.11,98.18,97.64,20900,11708,12850,4800,2,1.9,1.7,1.4,11.4,0,1.6,0,0,17.7,,,,07:23:00,1730640180,7.38,17:01:00,1730674860,17.02,9.63,1,1,9,9,4,6,0,,,,,8,7.8,7.5,7,,,,
2024-11-02,9.2,2.57,2.59,-4,,-8,88,75.2,72,56,2,-1.6,-2.2,-6.3,26,14.62,16,6,37,15,102.25,102.06,101.99,101.74,99.28,99.08,99.03,98.79,24100,22766.7,20100,16100,4,2.1,2.8,1.5,15.4,0,0,0,0,0,,,,08:21:00,1730553660,8.35,18:02:00,1730588520,18.03,9.68,1,1,7,7,2,2,13,,,,,8,2.7,4,0,,,,
2024-11-01,7.6,3.17,3.75,-0.1,,,79,64.3,64,49,-1.6,-3,-3,-4.3,21,12.92,14.5,8,29,18,102.41,102.29,102.31,102.21,99.43,99.31,99.33,99.24,24100,24033.3,23300,22500,4,2.2,2.7,1.4,14.2,0,0,0,0,0,,,,08:19:00,1730467140,8.32,18:04:00,1730502240,18.07,9.75,2,2,7,7,-5,-5,8,,,,,8,6.4,4.5,1,,,,
